auction_action,auction_state,current_profit_r,current_stop_price,current_target_price,directional_alignment,entry_exec_time,entry_intent_time,entry_status,entry_time,equity_ref,executed_entry_price,executed_exit_price,executed_exit_qty,execution_mode,exit_exec_time,exit_intent_time,exit_pnl,exit_reason,exit_rule,exit_status,group_role,instrument_type,last_pnl,last_pnl_value,last_price,last_time,last_update_reason,lifecycle_trade_action,management_posture,management_reason_code,max_price,mfe_profit_r,min_price,planned_entry_price,quantity,should_exit_signal,signal_id,signal_stage,signal_status,snapshot_index,snapshot_time,source,symbol,trade_id,trade_management_mode,trade_management_version,trade_posture,trade_type,userid
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,80,2026-07-20T13:12:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,81,2026-07-20T13:15:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,82,2026-07-20T13:18:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,83,2026-07-20T13:21:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,84,2026-07-20T13:24:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,85,2026-07-20T13:27:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,86,2026-07-20T13:30:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,87,2026-07-20T13:33:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,88,2026-07-20T13:36:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,89,2026-07-20T13:39:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,90,2026-07-20T13:42:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,91,2026-07-20T13:45:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,92,2026-07-20T13:48:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,93,2026-07-20T13:51:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,94,2026-07-20T13:54:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,95,2026-07-20T13:57:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,96,2026-07-20T14:00:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,97,2026-07-20T14:03:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,98,2026-07-20T14:06:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,99,2026-07-20T14:09:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,100,2026-07-20T14:12:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,101,2026-07-20T14:15:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,102,2026-07-20T14:18:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,103,2026-07-20T14:21:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,104,2026-07-20T14:24:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,105,2026-07-20T14:27:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
LOCAL_CONFIRMED,MATURE_EXTENSION,2.6415621665732814,1495.1636220624362,1492.6272441248723,ALIGNED,2026-07-20T11:48:00,2026-07-23T11:50:50,FILLED,2026-07-20T11:48:00,COFORGE,1497.7,1491.0,1,VIRTUAL,2026-07-20T12:12:00,2026-07-20T12:12:00,6.7,ADAPTIVE_TARGET,exit_on_current_adaptive_target,FILLED,REFERENCE,EQ,6.7,6.7,1491.0,2026-07-20T12:12:00,PROTECT_GROUP_REFERENCE_STAGE_PROTECT_POSTURE_CAUTION;GROUP_MFE_RATCHET_MFE_2.64R_STOP_+1.00R,TIGHTEN_STOP,CAUTION,AUCTION_CONFIRMED_MATURE_EXTENSION_ALIGNED,1498.5,2.6415621665732814,1491.0,1497.7,1,False,8fe06372-2c41-5455-a8d7-d416c3095471,PROTECT,OPEN,106,2026-07-20T14:30:00+05:30,TRADE_GENERATOR,COFORGE,1,AUCTION_ADAPTIVE_V2,2,PROTECT,SELL,DR1812
